Restaurant,Reviewer,review,stars,Metadata,Time,Pictures,7514,food,service,hygiene,ambiance,price
The Fisherman's Wharf,Riyaz Ahmed,"This place is good for your friend and famlily.they have good variety of appetiser.
 Their service is very freindly. I have visit twise in this hotel  and also seafood verity is superb.. the dj was also great my over all experience was very nice..
Thakk you....",4,"17 Reviews , 1 Follower",3/31/2019 23:26,0,,1,1,0,0,0
The Fisherman's Wharf,Siddu,"Situated at end of the city. Very Spacious and Ambience makes us feel like it was in Goa ! Theme restaurant like a fisherman's place ! Number of sea food items available! We can select a fish and make them prepare in customisation way ! We visited for a friend's party , ordered many items but we are not satisfied with the taste ! Soup tasted so bad ! Prawns and Fish items are not so much tasty ! Potato Starter was good ! Squats in fish was good ! Ordered Lemonade but not much great than I tasted before !",3,"10 Reviews , 3 Followers",3/31/2019 0:32,8,,1,0,0,1,0
The Fisherman's Wharf,Mahesh Kumar Unnam,Awesome food and ambiance as always...best place to spend weekend...pre-book your table to avoid waiting...zomato gold acceptance is good...,5,"10 Reviews , 5 Followers",3/30/2019 11:00,5,,1,0,0,1,0
The Fisherman's Wharf,Raghuram Kurella,Should visit this place for dinner coz in summer you feel too much hot in afternoon that you can’t feel the taste of the food. Nice place for corporate team outing. Food was good and absolutely taste desserts first.,4,"1 Review , 1 Follower",3/30/2019 0:01,0,,1,0,0,1,0
The Fisherman's Wharf,Anusha Sinha,"Hi guys,

I went here as part of an office party. So can't really comment about the Al Carte.

The ambience is really cool. Full Marks to these guys for replicating Goa in such a great way.

The seafood variety is superb. All in all this place is good for people who eat sea food. The dj was also great. We had loads of fun.",4,"42 Reviews , 49 Followers",3/29/2019 0:31,0,,1,0,0,1,0
The Fisherman's Wharf,Ranodeep Sen,"Goa in Hyderabad!! These guys have cracked this juggernaut .

Ambience - 9/10
Service - 10/10
Food & Drinks - 9/10
Value for Money - 8/10

If you love Goa , this is the place to be in Hyderabad. No wonder they were packed on a weekday ( Wednesday)",4,"10 Reviews , 37 Followers",3/28/2019 11:27,0,,1,1,0,1,1
The Fisherman's Wharf,Pink Beforeuleap,"Excellent food,and Amazing service by Jamiruddin. Fishes are very fresh. One must try their prawns,lobsters, and bebinca. In short complete worth its price.",5,"2 Reviews , 1 Follower",3/27/2019 15:38,0,,1,1,0,0,1
The Fisherman's Wharf,Krishtanvi,"Been to this place 4 times, the best in Hyderabad for sea food and ambience, service, cost all worth it. 10/10 best of the best love it.

We have ordered tandoori pomfret which was very fresh and perfectly cooked, prawns excellently done not over cooked, drums of heaven and heavenly. Main course was absolutely mouth watering food was served hot, staff were very courteous. Anoop one of the staff was very helpful and kind.

Would recommend to families, friends, couples anyone who enjoys good food and ambience.",5,1 Review,3/26/2019 20:01,0,,1,1,0,1,1
The Fisherman's Wharf,Gaurav Yadav,"I Never knew i had such a great place near my home to chill out on weekends has really good beer, non veg starters, good ambience and quick service. And the best Sea food in Hyderabad 😍😍",5,"24 Reviews , 205 Followers",3/26/2019 17:22,0,,1,1,0,1,0
The Fisherman's Wharf,Anurag Singh Rajput,"Very slow service, it took us more than 2.5 hours just to have dinner. Totally disappointed with respect to the amount of money they are charging.",2,"3 Reviews , 3 Followers",3/25/2019 22:31,0,,0,1,0,0,1
The Fisherman's Wharf,Bharadwaja Pindiprolu,Wonderful ambiance and staff were very pleasant. The music and food was extraordinary. Good place to hangout with all office family and friends,5,"5 Reviews , 96 Followers",3/25/2019 3:19,0,,1,1,0,1,0
The Fisherman's Wharf,Dr.Mahesh Bapuram Reddy,"The best restaurant to chill out but food was surely not up to the mark .. chilly chicken too sweet : )
They say 2+2 drinks but when you order cocktails they say it won’t be applicable as they use 60 Ml
In that ... they should have told this before ordering :) Fish is too good ..",4,"7 Reviews , 2 Followers",3/24/2019 22:47,0,,1,1,0,0,0
The Fisherman's Wharf,Rajarshi,"Every time I/we visit this place, it never fails to amaze with lipsmacking food. A 5+ service with 5+ food taste! Keep spreading love and warmth through your kitchen to our stomachs! 😍",5,"4 Reviews , 6 Followers",3/24/2019 21:54,0,,1,1,0,0,0
The Fisherman's Wharf,Abhimanyu Padmaraj,"This place is a paradise for seafood lovers especially it gives you the look and feel of the west coast. The ambience is something you can get no where in Hyderabad. A Goan themed restaurant with a bar attached has wide variety of sea food and the typical desserts of the west coast too. It is slightly expensive but it is totally worth the money. The look and feel takes you the coast and away from the city and all the noise. This place is for friends, family and your loved ones. They have good variety of appetisers. Their service is very friendly. They do have valet and ample parking space. I have visited this place twice and I am so in love with the food and the ambience.",5,"81 Reviews , 248 Followers",3/24/2019 15:45,8,,1,1,0,1,1
The Fisherman's Wharf,Vishnu Kaluvala,"After so many recommendations we been there yesterday for couple of drinks...the ambience purely reflecting a typical Goan bar I can say it's simply unique place in the city where you can sit and enjoy fresh air along with Lite music , the staff where amazing I should thank specially Mr Dinesh ,Mr Rahul -thanks for the suggestion on food and drinks your recommendations satisfied our pallets and bellys hehehe..... the quality of food and drinks where awesome the service was very prompt thanks to Ashish,Zamir,Lalu and Naveen who looked after our table . Cheers guyz you people are rocking.

Dinesh and Rahul see you yaaa in next week .",5,"10 Reviews , 56 Followers",3/24/2019 9:56,1,,1,1,0,1,0
The Fisherman's Wharf,Amrita Sinha,Kiran and Shiraz were sooper host..always smiling and on toes...Good recommendation for food based on our taste....so a big thumbs up!!!! Thanks Parijat for accommodating us at the spot we requested for on a weekend...Thanks a lot !!!,5,"3 Reviews , 4 Followers",3/23/2019 23:34,0,,1,1,0,0,0
The Fisherman's Wharf,Yashmita Hota,"Food: 9/10
Ambience: 9/10
Service: 10/10

A beautiful dine out place and especially if you are on a date. The live music was a soulful experience. Even without it, it had the right playlist. The ambience is sure to set the mood for a musical, romantic evening. The music is light, If you’re interested in a good conversation. The Mutton Roghan boti kebab was delectable. The meat perfectly cooked and aromatic gravy. The goan prawn curry was a delight too. Mocktails were beautifully blended with flavour. The place has a kids play area too with those with children. Overall a perfect combination of a family place and yet a date night location. I would definitely go back there for another amazing experience!",5,"33 Reviews , 10 Followers",3/22/2019 23:28,3,,1,1,0,1,0
The Fisherman's Wharf,Ankita Bhardwaj Singh,"Good breezy sitting, great food, friendly staff... the place is a must try for all seafood lovers. The goa themed restaurant makes you miss goa the minute u enter the gate with a Goa 0kms milestone

Must try: cafreal chicken for starters, southern chicken.

Phata poster nikla hero: noodles and blueberry cooler

Parking: ample

Music: not too loud but entertaining and lively

Service: Super quick

Seating: Ample and comfortable

Served by: Mr. ashish

Dessert: try the goan delicacy bibinca (layered cake)



Visiting again: Definitely yes

Thanks Mr. Prajit and team!!",4,"131 Reviews , 424 Followers",3/22/2019 23:10,0,,1,1,0,1,0
The Fisherman's Wharf,Shishir,"Fisherman's wharf used to be our fav joint when we lived in Goa. Excellent food and bevs.
Then we moved to Hyderabad, FMW followed.
We were so happy, to have a Goan restaurant just 5 min drive from home.
In the beginning it was great place to dine. Then it started getting local. Fishes started getting stale, fewer varieties ..Not so great.
Now , after about 3 years, it's more a typical curry point.
We ordered Mutton Xacuti and Kingfish Richado.
Fish was so firm and overcooked, richado overloaded with sweetness.
Mutton was out of the world, with heaps of Curry leaves(Kadi patta/Karia paku) , super high on heat....Reminded me of a Rayala curry in Dindi (Godavari distt ). Meat was cooked with extra affection that it took me 5 min to chew it like a bubblegum. I really thank myself for not ordering more.
Fisherman's wharf- such a disappointment.",1,1 Review,3/19/2019 22:30,0,,1,0,0,0,0
The Fisherman's Wharf,Tulasiram Ram,"Nice ambience and live band we have been visited with our family delicious food and nice cocktails had enjoyment time with nice sea food Verites we like fish starter with spices and Indian main course the service was nice by ashish, Komal and zamir..the cocktails taste good and boozy. We all are happily enjoyed with our family.",5,1 Review,3/18/2019 17:28,0,,1,1,0,1,0
The Fisherman's Wharf,Nilesh Rana,"I had a serendipitous encounter with this place on a friday night, while we were driving along the Financial District road to enjoy the cool breeze post a day with shitload of work. As we entered the place, I was just mesmerized by the #beachvibes that it was radiating. The place was already full by 9p.m., but we couldn't resist taking a walk and absorbing the mood. Thereafter, we decided to wait for 15 mins as we are already head over heels by then. The food and drinks were commensurate to the hype and totally satiated our buds. I would definitely recommend this place if you want to get reminiscent of one of you Goa trips.",5,"9 Reviews , 109 Followers",3/17/2019 12:01,1,,1,0,0,1,0
The Fisherman's Wharf,Surya Sharma,I went to this place with 7 friends. The ambience is really nice. The staff are polite n friendly. We had good time here. Food is really nice .,5,"2 Reviews , 10 Followers",3/17/2019 4:02,0,,1,1,0,1,0
The Fisherman's Wharf,Shon Thomas Ninan,"Surprisingly well versed ambience. The place is massive with a get-away-from-city feel. They serve wonderfully cooked seafoods(Goan focused). A tad bit of coastal flavoured along with choice of alcoholic and non alcoholic beverages. I would recommend, to book table before hand; there are variety of sit outs to choose from. I would highly recommend this place if you’re a seafood lover.",4,"21 Reviews , 247 Followers",3/17/2019 1:01,0,,1,0,0,1,0
